rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
17116005,The Redmoor,Hyde Park/Mount Lookout,['American'],Moderately_priced,3.7,19
17117224,Veracruz Mexican Restaurant,Middletown,"['Mexican', 'Tex-Mex']",Inexpensive,3.7,18
17111877,Abby's Pub & Grill,Cheviot/Westwood,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.7,21
17114085,Panda Garden,Fairfield,['Chinese'],Inexpensive,3.9,24
17117656,The Littlefield,Northside,['Bar Food'],Moderately_priced,3.7,18
17115275,Wok Inn,St Bernard/Elmwood Place,['Chinese'],Inexpensive,4.2,19
17115920,Bake's Place,Downtown,"['Breakfast', 'Sandwich']",Inexpensive,3.8,15
17116910,Next Chapter Restaurant/Cafe,Walnut Hills/Mount Adams,"['Breakfast', 'Bar Food', 'Sandwich']",Inexpensive,3.4,21
17114761,St Lawrence Bakery,Price Hill/Fairmount,['Bakery'],Inexpensive,4.2,24
17116608,Gyro Plaza Cafe,Delhi,"['American', 'Afghan']",Inexpensive,3.5,22
17116916,True West Coffee,Hamilton,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.8,19
17117513,Sushi Samurais,West Chester,"['Japanese', 'Sushi']",Moderately_priced,3.4,13
17116971,New Garden,Campbell County,"['Chinese', 'Japanese', 'Sushi']",Inexpensive,3.7,18
17112263,Buffalo Bob's Family Restaurant,Florence,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.4,24
17117983,Goodfellas Pizzeria,Over-the-Rhine/Mount Auburn,['Pizza'],Moderately_priced,3.5,15
18398352,Press on Monmouth,Campbell County,"['Coffee and Tea', 'Sandwich']",Moderately_priced,3.2,7
17113933,Mount Adams Pavilion,Walnut Hills/Mount Adams,"['American', 'Burger', 'Bar Food']",Inexpensive,2.9,17
17115678,Shaddock's Pizza,Middletown,"['Pizza', 'Sandwich']",Inexpensive,4.0,21
17118001,Brick House,Sharonville,['Pizza'],Moderately_priced,3.2,17
17117057,Imperial Wok,Deer Park/Madeira,['Chinese'],Inexpensive,3.7,16
17114631,Skip's Bagel Deli,West Chester,"['Breakfast', 'Sandwich']",Inexpensive,3.7,25
17113323,In-Between Tavern,Downtown,['American'],Inexpensive,3.4,23
17116329,10 West,Covington,['American'],Moderately_priced,3.6,13
17116633,Lobsta Bakes of Maine,Newtown,['Seafood'],Moderately_priced,3.9,23
17114882,Sunny Deli,Downtown,"['Korean', 'Sandwich']",Inexpensive,3.6,16
18503942,Court Street Lobster Bar,Downtown,['Seafood'],Moderately_priced,3.1,5
17114376,Queen City Pizza,Cheviot/Westwood,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.8,25
17116150,Beef O Brady's,Campbell County,"['Burger', 'Bar Food']",Inexpensive,2.5,20
17116387,Cincinnati Fins Feathers & BarBQ,Downtown,"['BBQ', 'Sandwich']",Inexpensive,3.3,19
17112903,The Establishment,Hyde Park/Mount Lookout,"['American', 'Bar Food']",Inexpensive,3.4,18
17115994,Bar at Palm Court,Downtown,['Bar Food'],Inexpensive,3.6,25
17116822,Marcella's Doughnuts & Bakery,Amelia,[],Inexpensive,3.7,21
17113980,New China,Mason,['Chinese'],Inexpensive,3.8,21
17112632,Corinthian Restaurant and Lounge,Clifton/Avondale,"['Greek', 'Italian', 'Mediterranean']",Moderately_priced,3.4,22
18236074,Bru Burger Bar - Cincinnati,Downtown,"['American', 'Burger', 'Sandwich', 'Salad']",Moderately_priced,3.1,12
17115965,Hot Wok,Crescent Springs/Fort Wright,"['Chinese', 'Sushi']",Moderately_priced,3.5,20
17116203,Wild Bistro,Oxford,"['Chinese', 'Korean', 'Teriyaki']",Pricey,3.8,23
17113379,Steak Nina,College Hill/Mt Healthy,"['American', 'Burger', 'Steak']",Inexpensive,3.7,13
17114566,Scherpies Produce & Deli,St Bernard/Elmwood Place,"['Burger', 'Sandwich']",Inexpensive,4.0,16
17116226,China One,Fairfax,['Chinese'],Inexpensive,3.6,16
17115011,Timmys Wok,Loveland,['Chinese'],Inexpensive,3.8,24
17117249,Tres Belle Cakes and Coffee Shop,Wyoming/Arlington Heights/Reading,"['Coffee and Tea', 'Desserts']",Inexpensive,3.5,12
17112222,Brew House,Walnut Hills/Mount Adams,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.4,15
17113437,Jolly's Drive-in,Hamilton,"['Burger', 'Fast Food']",Inexpensive,4.1,28
17113505,King's Country Inn,Cleves,"['American', 'Bar Food', 'Seafood']",Inexpensive,3.8,18
17117941,Los Potrillos,Clifton/Avondale,['Mexican'],Moderately_priced,3.7,16
17112992,Fresh Market,Oakley/Pleasant Ridge,"['Sandwich', 'Sushi']",Inexpensive,3.6,24
17117143,Original Pancake House,Anderson Township,"['American', 'Diner']",Inexpensive,3.5,19
17839684,Roney's,Milford,"['Fast Food', 'Sandwich']",Inexpensive,2.9,5
17116578,Keegan's Seafood,Anderson Township,"['Seafood', 'American']",Moderately_priced,3.6,22
17112265,Buffalo Joes,Fairfield,"['Burger', 'Bar Food']",Inexpensive,3.6,22
17113466,Cone Zone,Cheviot/Westwood,"['Desserts', 'Fast Food']",Inexpensive,3.8,18
17113687,Lucy's Deli,Wyoming/Arlington Heights/Reading,['American'],Inexpensive,3.8,19
17112358,Cafe DeVine,Downtown,"['Cafe', 'Burger', 'Sandwich']",Inexpensive,3.5,23
17114251,Pilot Inn,Oakley/Pleasant Ridge,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.8,21
17117521,Chappy's Bourbon Bar & Bites,Milford,"['BBQ', 'Bar Food']",Moderately_priced,2.9,16
17117225,Mockingbirds Cafe,Middletown,"['Breakfast', 'Sandwich']",Inexpensive,3.4,13
17115795,Phan-Shin Chinese Restaurant,Oxford,"['Chinese', 'Thai']",Inexpensive,3.5,26
17115907,Heritage Tastings at The Cottage,Plaineville,['Tea'],Pricey,3.5,14
17117517,The Conscious Kitchen,Clifton/Avondale,['Vegetarian'],Inexpensive,3.7,16
17115766,Bruno's Pizza,Oxford,['Pizza'],Inexpensive,3.4,23
17117449,Spinning Fork,Middletown,"['Italian', 'Seafood']",Moderately_priced,3.6,17
17112236,Bridge House,Wyoming/Arlington Heights/Reading,['Diner'],Inexpensive,3.4,16
17116600,Cincy Flying Pig Catering / Restaurant,Landen,['BBQ'],Moderately_priced,3.6,21
17116726,Asian Buffet,Fairfield,"['Asian', 'International', 'Sushi']",Inexpensive,3.3,15
17116686,Golden Cincinnati Deli - Yummy Yummy,Landen,"['Desserts', 'International', 'Eastern European']",Inexpensive,3.5,12
17113356,J Taps Bar and Grill,Cheviot/Westwood,"['American', 'Greek']",Inexpensive,3.7,20
17113216,Lee's Chinese Restaurant,Fairfield,['Chinese'],Moderately_priced,3.9,18
17116979,Mama Lo Hizo,Over-the-Rhine/Mount Auburn,['Mexican'],Inexpensive,3.3,15
17117352,Kanpai Japanese Steakhouse,Blue Ash,"['Japanese', 'Sushi']",Moderately_priced,3.4,16
17112882,El Valle Verde Taqueria,Hamilton,['Mexican'],Inexpensive,3.6,17
17116945,Eat Mobile Dining,St Bernard/Elmwood Place,"['Italian', 'Mediterranean', 'Sandwich']",Inexpensive,3.5,18
17116609,Cancun Mexican Grille,Cheviot/Westwood,"['Mexican', 'Tex-Mex']",Inexpensive,3.5,24
17117417,J Gumbo's,Blue Ash,['Cajun'],Inexpensive,3.2,20
17112596,Cobblestone Cafe,Campbell County,['Sandwich'],Inexpensive,3.8,21
17114177,Peking,Covington,['Chinese'],Inexpensive,4.1,22
17115327,Mixx Ultra Lounge,Over-the-Rhine/Mount Auburn,"['Bar Food', 'Sushi']",Pricey,3.8,21
17116549,Taqueria Paisano's,Hamilton,['Mexican'],Inexpensive,3.7,17
17117089,Thirsty's Oasis,Mason,['American'],Moderately_priced,3.4,19
17112215,Boston Market,Hyde Park/Mount Lookout,"['Diner', 'Fast Food']",Moderately_priced,3.5,24
17117669,Maverick Chocolate Co.,Over-the-Rhine/Mount Auburn,['Desserts'],Inexpensive,3.4,13
17112510,China House,Milford,['Chinese'],Inexpensive,3.8,23
17115652,Meadows,Middletown,['American'],Pricey,3.8,15
17113981,New China,West Chester,['Chinese'],Inexpensive,4.0,17
17116296,EAT 201,Downtown,"['BBQ', 'Burger', 'Pizza']",Inexpensive,3.7,18
17117763,Rusconi Pizza,Downtown,"['Italian', 'Pizza', 'Sandwich']",Moderately_priced,3.3,13
17117260,Catch-a-Fire Pizza,Oakley/Pleasant Ridge,['Pizza'],Pricey,3.5,15
17117559,Dickey's Barbecue Pit,Amelia,['Fast Food'],Inexpensive,3.2,15
17117259,El Cholula mexican restaurant,Symmes,['Mexican'],Moderately_priced,3.5,15
17112495,China City Buffet,Cheviot/Westwood,['Chinese'],Inexpensive,3.6,21
17113699,Madison Diner,Madisonville,"['Diner', 'Sandwich']",Inexpensive,3.5,7
17115800,Reily Pizza,Oxford,['Pizza'],Inexpensive,3.8,17
17113979,New China,Maineville,['Chinese'],Inexpensive,3.9,20
17114810,Stringtown Bar & Grill,Florence,['American'],Inexpensive,3.7,16
17117950,Combs Bar-B-Q Central,Middletown,"['American', 'BBQ']",Pricey,3.3,8
17115097,Village Pizza & Diner,Maineville,"['Diner', 'Pizza']",Inexpensive,3.6,18
17115831,Dragon China,Trenton,['Chinese'],Inexpensive,3.8,22
17114173,Pearls Diner,Fairfield,"['American', 'Breakfast', 'Diner']",Inexpensive,3.6,18
17113364,Jade Buffet,Springdale,['Chinese'],Inexpensive,3.4,16
17116110,Sweet Tooth Candies,Campbell County,['Desserts'],Inexpensive,3.5,19
17117130,Kimmy's Kupcakes,Maineville,['Desserts'],Inexpensive,3.3,10
17117091,May Café,Milford,"['American', 'Italian', 'Sandwich']",Inexpensive,3.7,17
17113064,Garzelli's Pub & Pizza,Erlanger,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.7,17
17117444,Drake's,Florence,"['American', 'Bar Food', 'Sushi']",Pricey,3.6,20
17112588,Clermont Springs Carryout,Anderson Township,['American'],Inexpensive,3.8,18
17117895,Madtree Brewing Company,Oakley/Pleasant Ridge,['Bar Food'],Inexpensive,3.5,16
17116603,El Jinete,Crescent Springs/Fort Wright,['Mexican'],Inexpensive,3.7,18
17112182,Bob Evans,Blue Ash,"['American', 'Breakfast']",Inexpensive,3.3,17
17112881,El Valle Verde,Carthage,"['Mexican', 'Seafood']",Inexpensive,3.9,19
17114892,Sweet's n Eat's,Delhi,['Desserts'],Inexpensive,3.8,21
17117212,Gigi's Cupcakes,Deer Park/Madeira,['Desserts'],Inexpensive,3.4,16
17116525,La Canasta,Colerain Township,['Mexican'],Inexpensive,3.6,16
17113352,J Annette's Cheesecakes,West Chester,[],Moderately_priced,3.6,18
17117213,Gigi's Cupcakes,Florence,['Desserts'],Inexpensive,3.2,14
17115775,El Burrito Loco,Oxford,['Mexican'],Inexpensive,3.6,22
17115629,Jug,Middletown,"['American', 'Burger', 'Desserts']",Inexpensive,3.9,20
17116737,Blue Oven Bakery,Williamsburg,[],Inexpensive,3.5,19
17839682,Firebirds Wood Fired Grill,Mason,"['Seafood', 'Steak', 'Bar Food']",Pricey,3.4,11
17116359,Hold The Nuts,Deer Park/Madeira,['Desserts'],Inexpensive,3.8,18
17116263,Little Shanghai‎,Loveland,['Chinese'],Inexpensive,3.6,17
17117109,Jack in the Box,Oakley/Pleasant Ridge,['Fast Food'],Inexpensive,3.5,17
17117882,Golden Tajine,Northside,"['Mediterranean', 'Middle Eastern', 'Moroccan']",Inexpensive,3.6,14
17116336,Cincinnati Dinner Train,Madisonville,['American'],Priciest,3.5,17
17117486,Hwy 55,Clifton/Avondale,"['Burger', 'Diner', 'Sandwich']",Moderately_priced,3.3,10
17117282,Mio's,Clifton/Avondale,"['Pizza', 'Sandwich', 'Healthy Food']",Moderately_priced,3.3,14
17115511,Feed Mill Restaurant & Pizza,Felicity,['Pizza'],Inexpensive,3.7,12
17114310,Pizza di Roma Eastgate,Union Township,['Pizza'],Moderately_priced,3.2,7
17113604,Lee's Famous Recipe Chicken,Norwood,"['Fast Food', 'Southern']",Inexpensive,3.3,6
17113351,J & W Sandwich Shoppe,Norwood,['Sandwich'],Inexpensive,3.9,19
17116635,El Rancho Grande,West Chester,['Mexican'],Moderately_priced,3.5,20
17115492,Lin's Garden Inn,Cleves,['Chinese'],Inexpensive,3.8,7
17117236,Double Dragon II,Norwood,['Chinese'],Moderately_priced,3.5,11
17114331,Popeyes Louisiana Kitchen,Hyde Park/Mount Lookout,['Fast Food'],Inexpensive,3.5,22
17115410,Peking House,Amelia,['Chinese'],Inexpensive,3.8,18
17116447,Family's Main Street Cafe,Walton,['American'],Inexpensive,3.4,13
17117244,Fricker's,West Chester,['American'],Inexpensive,3.1,17
17113707,Magic Wok,Plaineville,['Chinese'],Moderately_priced,3.6,17
17112555,Chubby's Pizza,South Lebanon,['Pizza'],Inexpensive,3.8,22
17115301,Fries Cafe,Clifton/Avondale,"['American', 'Cafe']",Inexpensive,3.6,21
18214205,Bibibop,West Chester,"['Korean', 'Asian']",Moderately_priced,3.2,6
17838483,15 North Pizza,Campbell County,['Pizza'],Moderately_priced,3.4,15
17117948,Big Greek Cafe,Harrison,"['Greek', 'Mediterranean']",Inexpensive,3.5,15
17115912,Donna's Gourmet Cookies,Montgomery,['Desserts'],Inexpensive,3.6,19
17116079,Bridgetown Finer Meats & Wine Shop,Cheviot/Westwood,['Sandwich'],Inexpensive,3.9,20
17115658,Milton's Donuts,Middletown,['Donuts'],Inexpensive,3.9,21
17117896,Rhinegeist Brewery,Over-the-Rhine/Mount Auburn,[],Inexpensive,3.5,16
17113179,Gourmet Wok,Cold Spring/Alexandria,['Chinese'],Inexpensive,3.6,16
17117105,Mt. Carmel Brewing Company,Union Township,['Bar Food'],Pricey,3.5,17
17117875,Camp Washington Steak & Lemonade,Price Hill/Fairmount,['Sandwich'],Inexpensive,3.4,9
18233494,Green Papaya,Mariemont,"['Thai', 'Sushi', 'Asian']",Moderately_priced,2.9,7
17114783,Starbucks,Florence,['Coffee and Tea'],Inexpensive,3.6,20
17116147,Twisted Sisters Café,Campbell County,['Sandwich'],Inexpensive,3.8,14
17113695,Machine Room Grille,Downtown,"['American', 'Burger']",Inexpensive,2.4,17
17113880,Midway Cafe,Campbell County,['American'],Inexpensive,3.3,13
17114326,Ponderosa,Florence,['Steak'],Moderately_priced,2.4,13
17112511,China House,Symmes,['Chinese'],Inexpensive,3.6,15
17113378,Gameworks Grill,Campbell County,"['Burger', 'Pizza', 'Sandwich']",Moderately_priced,3.1,20
17116049,A Spoon Fulla Sugar Bakery,Symmes,[],Inexpensive,3.8,18
17116985,Grandma's Pizza,Loveland,"['Pizza', 'Sandwich', 'Healthy Food']",Moderately_priced,3.7,13
17117437,Balance Cafe & Smoothies,Loveland,"['Breakfast', 'Beverages', 'Healthy Food']",Inexpensive,3.4,12
17111954,Anna's Family Restaurant,Norwood,"['American', 'Diner', 'Sandwich']",Inexpensive,3.5,16
17117876,Dean's Hops and Vines,Cheviot/Westwood,"['Sandwich', 'Tapas']",Inexpensive,3.3,5
17112526,China Wok,Colerain Township,['Chinese'],Inexpensive,3.8,14
17113635,Lone Star Steakhouse & Saloon,Mason,['Steak'],Moderately_priced,3.4,16
17116415,Nick & Tony's Double Decker Cafe,Covington,['Sandwich'],Inexpensive,3.5,13
17113888,Milillo's Pizza,Hamilton,"['American', 'Desserts', 'Pizza']",Inexpensive,3.9,23
18276022,El Camino,Hyde Park/Mount Lookout,['American'],Moderately_priced,3.3,10
17113284,Hong Kong Grand Buffet,Campbell County,['Chinese'],Inexpensive,3.5,15
17756549,Hidden Dragon Restaurant,Cold Spring/Alexandria,"['American', 'Asian']",Inexpensive,3.4,11
17117230,Cancun Mexican Restaurant and Cantina,Crescent Springs/Fort Wright,['Mexican'],Moderately_priced,3.4,17
17116847,Aladdin Cafe,Cold Spring/Alexandria,"['Mediterranean', 'Middle Eastern']",Inexpensive,3.4,17
17112975,Foley's Irish Pub,Wyoming/Arlington Heights/Reading,"['British', 'Bar Food']",Inexpensive,3.6,13
17115926,Kitty's Coffee,Downtown,['Coffee and Tea'],Inexpensive,3.6,16
17114736,Sonic Drive-In,Landen,['Fast Food'],Inexpensive,3.6,16
17117241,Asian Gourmet,Lebanon,"['Chinese', 'Japanese', 'Thai']",Moderately_priced,3.4,17
17112034,Asian Buffet,Florence,"['Asian', 'Chinese']",Inexpensive,3.3,19
17113409,Jerzee's Pub & Grub,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.6,16
17113228,Grille at Palm Court,Downtown,['Bar Food'],Moderately_priced,3.5,15
17117819,Double J Cafe,Loveland,"['American', 'BBQ']",Inexpensive,3.5,13
17115370,China King,Independence,['Chinese'],Inexpensive,3.6,14
17116866,Streetpops,Over-the-Rhine/Mount Auburn,['Desserts'],Inexpensive,3.6,20
17117061,Panda Express,West Chester,['Fast Food'],Inexpensive,3.4,17
17112485,Chili's,Springdale,['American'],Moderately_priced,3.2,19
17112979,Fort Thomas Pizza & Tavern,Campbell County,"['Burger', 'Pizza', 'Healthy Food']",Pricey,3.5,20
17112649,Covington Chili,Covington,"['Fast Food', 'Chili']",Inexpensive,3.4,14
17117542,All8Up,Hamilton,"['Italian', 'Pizza', 'Sandwich']",Inexpensive,3.3,13
17114148,Par's Place,Fairfield,['American'],Inexpensive,3.5,17
17117589,Breadsmith,Hyde Park/Mount Lookout,[],Inexpensive,3.6,13
18660224,Boomtown Biscuits & Whiskey,Over-the-Rhine/Mount Auburn,"['American', 'Sandwich']",Moderately_priced,3.3,8
17115951,R.P. McMurphy's,Hyde Park/Mount Lookout,['Bar Food'],Inexpensive,3.2,21
17116714,Cancun Mexican Bar & Grill,Forest Park,['Mexican'],Inexpensive,3.6,15
17111950,Angilo's Pizza,Wyoming/Arlington Heights/Reading,['Pizza'],Inexpensive,3.4,14
17112156,Game On,Monfort Heights/White Oak,"['Bar Food', 'Sandwich', 'Healthy Food']",Inexpensive,3.8,12
17113322,Imperial Family,Cheviot/Westwood,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.6,12
17116228,Z Place,Montgomery,"['Bar Food', 'Deli']",Pricey,3.5,13
17116265,Mio's Pizza,Loveland,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.5,18
17116997,Walker Bros. Ice Cream,Montgomery,"['Desserts', 'Ice Cream']",Inexpensive,3.5,10
17112938,Fillmore's Dairy Hut,Florence,"['American', 'Desserts', 'Diner']",Inexpensive,3.6,19
17116420,Dairy Corner,Newtown,['Desserts'],Inexpensive,3.5,15
17117187,Igby's Bar,Downtown,[],Moderately_priced,3.3,9
17117302,Stained 1054 Bistro,Middletown,['American'],Pricey,3.5,11
17117535,Keegan's Seafood,Hyde Park/Mount Lookout,['Seafood'],Moderately_priced,3.3,9
17112291,Buffalo Wings & Rings,Fairfield,"['Burger', 'Bar Food']",Inexpensive,3.3,15
17117069,Green Kayak Market,New Richmond,['Sandwich'],Inexpensive,3.5,7
17116908,Hebron Grille,Hebron,"['American', 'Burger', 'Bar Food']",Moderately_priced,3.5,12
17114513,Ruby Tuesday,Blue Ash,['American'],Moderately_priced,3.3,16
17112083,Bargos Grill and Tap,Springdale,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.4,15
17112972,Flubs Dari-Ette,Fairfield,['Desserts'],Inexpensive,4.0,20
17113201,Great China,Withamsville,['Chinese'],Inexpensive,3.8,16
17116743,Izzy's,Madisonville,"['Sandwich', 'Healthy Food']",Inexpensive,3.4,12
17113626,Little Dutch Bakery,College Hill/Mt Healthy,[],Inexpensive,3.7,17
17113291,Hooligans Pub,Oakley/Pleasant Ridge,"['American', 'Burger', 'Bar Food']",Pricey,3.6,17
17116517,The Art of Entertaining,Hyde Park/Mount Lookout,['American'],Pricey,3.4,14
17117605,Mr. Sushi,Clifton/Avondale,"['Japanese', 'Korean', 'Sushi']",Moderately_priced,3.4,13
17117347,Chateaux Beirut Restaurant,West Chester,"['Mediterranean', 'Middle Eastern']",Inexpensive,3.6,14
17116082,Madonna's Bar & Grill,Downtown,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.6,20
17112491,China Buffet,Union Township,['Chinese'],Inexpensive,3.3,15
17115113,Waffle House,Covington,"['American', 'Breakfast']",Inexpensive,3.4,13
17116326,Doris & Sonny's Homelike Restaurant,Cleves,"['Breakfast', 'Burger', 'Diner']",Inexpensive,3.9,14
17117128,The Draft Bar and Grille,West Chester,"['Bar Food', 'Sandwich']",Inexpensive,3.5,13
17112746,Dickmann's Kentucky Sports Cafe,Crescent Springs/Fort Wright,"['Pizza', 'Bar Food']",Inexpensive,3.8,17
17112660,Cretan Grill,Carthage,"['American', 'Burger', 'Chili']",Inexpensive,3.5,8
17114457,Richie's Fast Food,Clifton/Avondale,['Southern'],Inexpensive,3.6,17
17114808,Strasse Haus,Covington,"['Brazilian', 'German']",Inexpensive,3.6,14
17117065,SugarSnap!,Downtown,"['Coffee and Tea', 'Desserts']",Inexpensive,3.4,13
17114055,Oriental X-Press,Covington,"['Asian', 'Chinese', 'Thai']",Inexpensive,3.9,16
17115611,China Garden,Middletown,['Chinese'],Inexpensive,4.0,14
17113884,Mike's Chili & Gyros,Hamilton,"['Greek', 'Sandwich', 'Chili']",Inexpensive,3.8,18
17113060,Gano Tavern,West Chester,"['American', 'Burger']",Pricey,3.6,10
17112634,Corner Coffee Cafe,Symmes,"['Coffee and Tea', 'Sandwich', 'Tea']",Inexpensive,3.9,15
17115460,Chubby's Pizza & Dairy Point,Blanchester,"['American', 'Burger', 'Desserts']",Inexpensive,3.6,13
17843412,Milya Cafe,Blue Ash,['Middle Eastern'],Moderately_priced,3.2,10
17116419,Marco's Pizza,Deer Park/Madeira,['Pizza'],Inexpensive,3.4,15
17115801,SDS Pizza,Oxford,['Pizza'],Inexpensive,3.7,19
17116015,Hookah Cafe,Clifton/Avondale,"['Coffee and Tea', 'Tea']",Inexpensive,3.7,14
17116540,Bow Tie Cafe,Walnut Hills/Mount Adams,"['Breakfast', 'Sandwich']",Inexpensive,3.6,15
17117263,La Hiro Sushi and Sweets,Florence,"['Desserts', 'Japanese', 'Sushi']",Moderately_priced,3.4,11
17117905,Macaron Bar,Over-the-Rhine/Mount Auburn,"['Coffee and Tea', 'Desserts']",Inexpensive,3.4,12
17112614,Cold Stone Creamery,Campbell County,['Ice Cream'],Inexpensive,3.2,17
17116061,Marco's Pizza,Cheviot/Westwood,['Pizza'],Inexpensive,3.4,11
17116264,Marco's Pizza,Loveland,['Pizza'],Inexpensive,3.4,16
17117043,Orange Leaf,Downtown,['Desserts'],Inexpensive,3.5,19
17117414,Which Wich,Symmes,"['Desserts', 'Sandwich', 'Vegetarian']",Inexpensive,3.4,14
17112908,Fairfield Pizzeria,Fairfield,"['Italian', 'Pizza']",Inexpensive,3.6,15
17113676,Mahogany's Coffeehouse and Bar,Covington,"['American', 'Burger', 'Bar Food']",Moderately_priced,2.4,13
17113423,Jocko's Chicken and Seafood,Fairfield,"['Fast Food', 'Seafood']",Inexpensive,3.6,16
17822829,Bub's Pizza Bar,Hyde Park/Mount Lookout,"['Pizza', 'Sandwich']",Pricey,3.0,9
17112842,Dragon City II,Wyoming/Arlington Heights/Reading,['Chinese'],Inexpensive,3.6,17
17114465,Rima's Diner,Covington,"['American', 'Coffee and Tea', 'Diner']",Inexpensive,3.4,13
17115981,The Lil' Goodie Shoppe,Colerain Township,"['Burger', 'Desserts']",Inexpensive,3.8,16
17112669,Crow's Nest Irish Pub,Delhi,"['British', 'Bar Food']",Inexpensive,3.5,17
17115966,Bean Haus,Over-the-Rhine/Mount Auburn,"['Coffee and Tea', 'Beverages']",Inexpensive,3.3,14
17116655,Hot Head Burritos,West Chester,"['Fast Food', 'Southwestern', 'Tex-Mex']",Inexpensive,3.3,18
17117864,12 Degrees Italian Ice,Maineville,['Desserts'],Inexpensive,3.4,12
17113462,Freda's Corner Cafe,College Hill/Mt Healthy,"['American', 'Breakfast', 'Sandwich']",Inexpensive,3.5,12
17116445,Loveland Sweets,Loveland,"['Coffee and Tea', 'Desserts']",Inexpensive,3.6,15
17116555,Sushi Bears,Over-the-Rhine/Mount Auburn,"['Desserts', 'Indian', 'Sushi']",Inexpensive,2.4,16
17117274,DiStasi Banquet Center at 400,Wyoming/Arlington Heights/Reading,['American'],Pricey,3.6,11
17784424,Fairfield Coffee,Fairfield,['Coffee and Tea'],Inexpensive,2.9,9
17117481,Dancing Roll,West Chester,"['Japanese', 'Korean', 'Sushi']",Moderately_priced,3.6,16
17945204,Dewey's Pizza,Cheviot/Westwood,['Pizza'],Pricey,3.0,7
17112878,El Rio Bravo,Cold Spring/Alexandria,['Mexican'],Inexpensive,3.7,14
17117009,A Music Cafe,Loveland,"['American', 'Sandwich']",Moderately_priced,3.2,8
17117871,D. Burnham's,Downtown,"['American', 'Seafood']",Priciest,3.7,13
17112109,Bee's Donuts,Fairfield,['Donuts'],Inexpensive,3.8,12
17116167,Monk's Kitchen,Harrison,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.7,10
17116751,Country Kitchen - Lebanon,Lebanon,['American'],Inexpensive,3.4,13
17114915,TGI Fridays,Colerain Township,['American'],Moderately_priced,3.4,13
17117040,Holler Hops & Grill,Burlington,"['Burger', 'Bar Food']",Moderately_priced,3.7,15
17117455,Top of the Park,Downtown,"['American', 'Tapas']",Moderately_priced,3.3,8
17838476,Zona VIP,Springdale,"['Colombian', 'Fast Food']",Inexpensive,3.1,7
17115289,Yum Yum Chinese Restaurant,Downtown,['Chinese'],Moderately_priced,3.5,13
17838479,Marcella's Doughnuts & Bakery,Anderson Township,[],Inexpensive,3.0,5
17114803,Stephens' Old Village,Cheviot/Westwood,"['American', 'Breakfast', 'Sandwich']",Inexpensive,3.7,16
17115864,Golden Wok,Burlington,['Chinese'],Inexpensive,3.4,11
17116890,Uncle T's Eatery,Batavia,"['Breakfast', 'Burger', 'Diner']",Inexpensive,3.4,12
17111872,A Forkable Feast,Oakley/Pleasant Ridge,"['American', 'Diner', 'Pizza']",Inexpensive,3.5,15
17115608,Central Pastry Shop,Middletown,[],Inexpensive,3.7,17
17117848,Sweets By Ladawn,Deer Park/Madeira,['Desserts'],Inexpensive,3.3,6
17112522,China Star,Erlanger,"['Chinese', 'Thai']",Inexpensive,3.8,16
17113807,McDonald's,Hyde Park/Mount Lookout,['Fast Food'],Inexpensive,2.3,16
17117476,San Luis Grill & Taqueria,Cheviot/Westwood,['Mexican'],Inexpensive,3.5,10
17112766,Domino's Pizza,Clifton/Avondale,"['Fast Food', 'Pizza']",Inexpensive,3.3,13
17116681,J&W Bar-B-Que,Oakley/Pleasant Ridge,"['American', 'BBQ', 'Southern']",Inexpensive,3.5,8
17115880,China Wok Restaurant,Hebron,['Chinese'],Inexpensive,3.7,11
17115753,Little River Cafe,Oregonia,['American'],Inexpensive,3.6,12
17117497,Mama Mimi's Take 'N Bake Pizza,Oakley/Pleasant Ridge,['Pizza'],Moderately_priced,3.4,8
17113161,Golden Corral,Union Township,[],Moderately_priced,3.0,17
18377426,Singha Contemporary Thai & Sushi,Hyde Park/Mount Lookout,"['Asian', 'Sushi', 'Thai']",Moderately_priced,3.2,6
17114720,Snappy Tomato Pizza,Downtown,"['Pizza', 'Sandwich']",Inexpensive,3.5,14
17117228,Local Pub,Hebron,"['American', 'Bar Food']",Inexpensive,2.7,9
17113193,Grand Buffet,Cheviot/Westwood,['Chinese'],Inexpensive,3.4,14
17112220,Branch Hill Coffee,Symmes,"['American', 'Coffee and Tea']",Inexpensive,3.7,15
17116570,Mi Familia,Springdale,[],Moderately_priced,3.6,13
